occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu1935,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,2,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;Preussia_sp,no match,no match,no match,Otu1935
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu544,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,5,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_exigua,no match,no match,no match,Otu544
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu948,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,2,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Unknown Ascomycota class 8,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),Otu948
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu768,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,4,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Unknown Hypocreales family 1,urn:lsid:marinespecies.org:taxname:100012,Hypocreales,Order,Otu768
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu160,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,36,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiales_fam_Incertae_sedis;Wallemia,urn:lsid:marinespecies.org:taxname:1488336,Wallemia,Genus,Otu160
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu78,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,115,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Arthopyreniaceae;Arthopyrenia;Arthopyrenia_salicis,no match,no match,no match,Otu78
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu1564,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,5,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Unknown Pleosporales family 2,urn:lsid:marinespecies.org:taxname:146409,Pleosporales,Order,Otu1564
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu957,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,2,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_multicolor,no match,no match,no match,Otu957
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu890,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,4,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Unknown Sordariomycetes order 3,urn:lsid:marinespecies.org:taxname:437254,Sordariomycetes,Class,Otu890
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu671,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,3,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;unidentified (Sordariomycetes) order incertae sedis;unidentified (Sordariomycetes) family incertae sedis;Unknown unidentified (Sordariomycetes) family incertae sedis genus 1,urn:lsid:marinespecies.org:taxname:437254,Sordariomycetes,Class,Otu671
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu570,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,4,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Basidiomycota,urn:lsid:marinespecies.org:taxname:21890,Basidiomycota,Phylum (Division),Otu570
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu573,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,5,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces_rouxii,no match,no match,no match,Otu573
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu754,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,3,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;unidentified (Nectriaceae);Nectriaceae_sp,urn:lsid:marinespecies.org:taxname:172261,Nectriaceae,Family,Otu754
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu755,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,3,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_ord_Incertae_sedis;Pseudeurotiaceae;Pseudeurotium,no match,no match,no match,Otu755
ARMS_Crete_2UBPC_20190924_20201211_MF500_r1:Otu971,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,2019-09-24/2020-12-11,2,DNA sequence reads,2072,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125574,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.34662,25.27876,GR,Crete_2UBPC,21.0,21.0,Underwater Biotechnology Park; semi-industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_dierckxii,no match,no match,no match,Otu971
